county,precinct,county_prec,total_votes,pct_trump,pct_clinton,clinton,trump,pct_latino
013,027,013_027,387.0,0.24031007751937986,0.6382428940568475,247.0,93.0,0.6996753246753247
013,028,013_028,509.0,0.1905697445972495,0.7033398821218074,358.0,97.0,0.7572590011614402
013,029,013_029,211.0,0.22274881516587677,0.6350710900473934,134.0,47.0,0.753968253968254
013,030,013_030,358.0,0.26256983240223464,0.5558659217877095,199.0,94.0,0.47192982456140353
013,031,013_031,424.0,0.3089622641509434,0.589622641509434,250.0,131.0,0.42424242424242425
013,032,013_032,101.0,0.13861386138613863,0.7623762376237624,77.0,14.0,0.7422680412371134
013,033,013_033,405.0,0.28641975308641976,0.6098765432098765,247.0,116.0,0.4241935483870968
013,034,013_034,689.0,0.2714078374455733,0.6095791001451378,420.0,187.0,0.6415841584158416
013,035,013_035,273.0,0.19047619047619047,0.7032967032967034,192.0,52.0,0.7041284403669725
013,036,013_036,200.0,0.245,0.635,127.0,49.0,0.735202492211838
013,037,013_037,361.0,0.2188365650969529,0.6842105263157895,247.0,79.0,0.33512544802867383
013,038,013_038,551.0,0.27041742286751363,0.6134301270417423,338.0,149.0,0.7115044247787611
013,039,013_039,395.0,0.31139240506329113,0.569620253164557,225.0,123.0,0.49122807017543857
013,040,013_040,533.0,0.36585365853658536,0.5234521575984991,279.0,195.0,0.5544554455445545
013,041,013_041,239.0,0.2217573221757322,0.6569037656903766,157.0,53.0,0.6698113207547169
013,042,013_042,205.0,0.1951219512195122,0.6487804878048781,133.0,40.0,0.8157894736842105
013,043,013_043,291.0,0.20962199312714777,0.6323024054982818,184.0,61.0,0.69
013,044,013_044,334.0,0.24850299401197604,0.6796407185628742,227.0,83.0,0.7455516014234875
013,045,013_045,341.0,0.2434017595307918,0.6099706744868035,208.0,83.0,0.5983870967741935
013,046,013_046,301.0,0.27906976744186046,0.574750830564784,173.0,84.0,0.6601941747572816
013,047,013_047,386.0,0.2538860103626943,0.6398963730569949,247.0,98.0,0.6023564064801178
013,048,013_048,486.0,0.25925925925925924,0.6316872427983539,307.0,126.0,0.5760765550239234
013,049,013_049,346.0,0.3265895953757225,0.5722543352601156,198.0,113.0,0.513986013986014
013,050,013_050,216.0,0.22685185185185186,0.5925925925925926,128.0,49.0,0.5040214477211796
013,051,013_051,383.0,0.2924281984334204,0.5744125326370757,220.0,112.0,0.4498327759197324
013,052,013_052,664.0,0.25301204819277107,0.5617469879518072,373.0,168.0,0.45503048780487804
013,053,013_053,438.0,0.2534246575342466,0.5776255707762558,253.0,111.0,0.4672216441207076
013,054,013_054,234.0,0.21367521367521367,0.5598290598290598,131.0,50.0,0.39295392953929537
013,055,013_055,603.0,0.33167495854063017,0.5107794361525705,308.0,200.0,0.3543307086614173
013,056,013_056,849.0,0.3486454652532391,0.5406360424028268,459.0,296.0,0.4057507987220447
013,057,013_057,473.0,0.35095137420718814,0.5454545454545454,258.0,166.0,0.36349693251533743
013,058,013_058,291.0,0.27147766323024053,0.5292096219931272,154.0,79.0,0.3926805143422354
013,059,013_059,1309.0,0.45760122230710465,0.4400305576776165,576.0,599.0,0.37643020594965676
013,060,013_060,137.0,0.4306569343065693,0.48905109489051096,67.0,59.0,0.71875
013,061,013_061,822.0,0.32968369829683697,0.5267639902676399,433.0,271.0,0.41140215716486905
013,062,013_062,1393.0,0.4443646805455851,0.4328786791098349,603.0,619.0,0.4094736842105263
013,063,013_063,638.0,0.5,0.4373040752351097,279.0,319.0,0.44288793103448276
013,064,013_064,278.0,0.4460431654676259,0.4316546762589928,120.0,124.0,0.41418764302059496
013,065,013_065,339.0,0.25073746312684364,0.6283185840707964,213.0,85.0,0.7736757624398074
013,066,013_066,1092.0,0.3873626373626374,0.49542124542124544,541.0,423.0,0.5021645021645021
013,067,013_067,1328.0,0.36596385542168675,0.5210843373493976,692.0,486.0,0.28136704119850187
013,068,013_068,343.0,0.30612244897959184,0.5451895043731778,187.0,105.0,0.5008130081300813
013,069,013_069,458.0,0.3296943231441048,0.519650655021834,238.0,151.0,0.40717821782178215
013,070,013_070,321.0,0.3146417445482866,0.5264797507788161,169.0,101.0,0.4029574861367837
013,071,013_071,521.0,0.3570057581573896,0.5143953934740882,268.0,186.0,0.2699300699300699
013,072,013_072,285.0,0.4456140350877193,0.43157894736842106,123.0,127.0,0.33647058823529413
013,073,013_073,853.0,0.3786635404454865,0.5310668229777257,453.0,323.0,0.2246376811594203
013,074,013_074,371.0,0.4716981132075472,0.4528301886792453,168.0,175.0,0.5716666666666667
013,075,013_075,745.0,0.4161073825503356,0.508724832214765,379.0,310.0,0.6625364431486881
013,076,013_076,327.0,0.3516819571865443,0.5535168195718655,181.0,115.0,0.6357388316151202
013,077,013_077,366.0,0.3524590163934426,0.5628415300546448,206.0,129.0,0.2151394422310757
013,078,013_078,904.0,0.3064159292035398,0.5707964601769911,516.0,277.0,0.6408237431859479
013,079,013_079,505.0,0.2693069306930693,0.6653465346534654,336.0,136.0,0.7867950481430537
013,080,013_080,498.0,0.09437751004016064,0.8453815261044176,421.0,47.0,0.9842164599774521
013,081,013_081,167.0,0.5508982035928144,0.3712574850299401,62.0,92.0,0.6108949416342413
013,082,013_082,440.0,0.25227272727272726,0.6409090909090909,282.0,111.0,0.7687400318979266
013,083,013_083,1220.0,0.3950819672131147,0.5008196721311475,611.0,482.0,0.4651698330454807
013,084,013_084,543.0,0.43830570902394106,0.4125230202578269,224.0,238.0,0.45178335535006603
013,085,013_085,545.0,0.41834862385321103,0.48256880733944957,263.0,228.0,0.5026041666666666
013,086,013_086,1065.0,0.444131455399061,0.447887323943662,477.0,473.0,0.48442677269715045
013,087,013_087,895.0,0.5642458100558659,0.32737430167597764,293.0,505.0,0.2651646447140381
013,088,013_088,216.0,0.3333333333333333,0.5324074074074074,115.0,72.0,0.5399361022364217
